model,sequence_index,num_pairs,sink_delta_nll,ordinary_delta_nll,paired_delta_nll,sink_kl,ordinary_kl,paired_kl,sink_logit_l2,ordinary_logit_l2,paired_logit_l2
pythia_1b,99,1,-5.94467855989933e-05,-4.1374703869223595e-05,1.8072081729769707e-05,1.9834988052025437e-06,1.4966026355978101e-06,-4.868961696047336e-07,4.494412899017334,4.9995269775390625,0.5051140785217285
pythia_1b,100,1,-0.0006284713745117188,0.05287647247314453,0.05350494384765625,0.00039429194293916225,0.0004857440944761038,9.145215153694153e-05,4.517657279968262,5.704610347747803,1.186953067779541
pythia_1b,101,1,0.016836166381835938,-0.05061912536621094,-0.06745529174804688,0.00042165699414908886,0.0005147415213286877,9.308452717959881e-05,5.789573669433594,6.838383674621582,1.0488100051879883
pythia_1b,102,1,-0.07195281982421875,-0.005876302719116211,0.06607651710510254,0.0003944048658013344,0.0004730571527034044,7.865228690207005e-05,4.020554542541504,9.469435691833496,5.448881149291992
pythia_1b,103,1,-0.058956146240234375,-0.05897951126098633,-2.3365020751953125e-05,0.00019350694492459297,0.00023931649047881365,4.5809545554220676e-05,5.057024955749512,7.107548713684082,2.0505237579345703
pythia_1b,104,1,0.004408121109008789,0.002190709114074707,-0.002217411994934082,0.000228244811296463,0.00022295687813311815,-5.28793316334486e-06,4.959262847900391,5.1775336265563965,0.21827077865600586
pythia_1b,105,1,-0.00023889541625976562,0.0048465728759765625,0.005085468292236328,0.00016053207218647003,0.0003711853642016649,0.0002106532920151949,5.390822410583496,9.693666458129883,4.302844047546387
pythia_1b,106,1,0.0010557174682617188,-0.03269505500793457,-0.03375077247619629,0.00031944422516971827,0.0009716874919831753,0.000652243266813457,4.420150279998779,11.976436614990234,7.556286334991455
pythia_1b,107,1,-0.03497445583343506,-0.03338515758514404,0.0015892982482910156,0.00054532615467906,0.0006684716790914536,0.00012314552441239357,5.520509243011475,5.608879089355469,0.08836984634399414
pythia_1b,109,1,-0.004055500030517578,-0.02865910530090332,-0.024603605270385742,0.00013365800259634852,0.00048200134187936783,0.0003483433392830193,3.609088897705078,5.421694278717041,1.812605381011963
pythia_1b,110,1,0.04286909103393555,-0.0012314319610595703,-0.04410052299499512,0.0005207797512412071,0.00018995755817741156,-0.00033082219306379557,5.948892593383789,6.657825469970703,0.7089328765869141
pythia_1b,111,1,0.004954814910888672,0.01634979248046875,0.011394977569580078,0.0002355106407776475,0.0012933295220136642,0.0010578188812360168,5.079625129699707,6.333454132080078,1.253829002380371
pythia_1b,113,1,0.040966033935546875,0.019698143005371094,-0.02126789093017578,0.000420162919908762,0.0005048587918281555,8.469587191939354e-05,5.214235305786133,6.694930553436279,1.4806952476501465
pythia_1b,114,1,-0.004824638366699219,0.02507781982421875,0.02990245819091797,0.00019762373995035887,0.00039877963718026876,0.0002011558972299099,3.7763266563415527,6.2159342765808105,2.439607620239258
pythia_1b,115,1,0.04331254959106445,0.04643356800079346,0.003121018409729004,0.0005250214599072933,0.0007417560555040836,0.00021673459559679031,5.116501331329346,6.624786853790283,1.5082855224609375
pythia_1b,118,1,0.0004952549934387207,0.004242599010467529,0.0037473440170288086,3.246553387725726e-05,0.00017631403170526028,0.00014384849782800302,4.859835624694824,6.061234951019287,1.201399326324463
pythia_1b,119,1,-0.0030710697174072266,0.009896516799926758,0.012967586517333984,0.0005835429765284061,0.0004054121673107147,-0.00017813080921769142,6.129968643188477,7.752478122711182,1.622509479522705
pythia_1b,120,1,0.0029947757720947266,-0.0015871524810791016,-0.004581928253173828,0.00011652096873149276,0.00027300475630909204,0.0001564837875775993,3.3691234588623047,5.71132230758667,2.3421988487243652
pythia_1b,121,1,0.007969856262207031,-0.00328826904296875,-0.011258125305175781,0.00025617610663175583,0.0005301652709022164,0.0002739891642704606,5.424466609954834,12.026144027709961,6.601677417755127
pythia_1b,122,1,0.0014172345399856567,0.0013119131326675415,-0.00010532140731811523,5.195976700633764e-05,7.86063028499484e-05,2.6646535843610764e-05,4.187815189361572,7.929656505584717,3.7418413162231445
pythia_1b,123,1,0.006133556365966797,-0.028010845184326172,-0.03414440155029297,0.0006478040013462305,0.0006085031200200319,-3.930088132619858e-05,5.562980651855469,5.536506652832031,-0.0264739990234375
pythia_1b,124,1,-0.0019635260105133057,-0.00090809166431427,0.0010554343461990356,5.655689164996147e-05,3.1563875381834805e-05,-2.4993016268126667e-05,5.064129829406738,5.485350131988525,0.4212203025817871
pythia_1b,125,1,-0.05051329731941223,0.00013458728790283203,0.050647884607315063,0.0020632287487387657,0.00017000583466142416,-0.0018932229140773416,6.5361738204956055,7.015533447265625,0.47935962677001953
pythia_1b,126,1,-0.0561366081237793,-0.05822896957397461,-0.0020923614501953125,0.00033472408540546894,0.0003705883864313364,3.586430102586746e-05,5.339200973510742,6.00631046295166,0.667109489440918
pythia_1b,127,1,0.05825638771057129,0.04846763610839844,-0.009788751602172852,0.0004868552787229419,0.000494551844894886,7.696566171944141e-06,5.10752534866333,7.129001617431641,2.0214762687683105
pythia_1b,128,1,0.0011274665594100952,0.0009336173534393311,-0.00019384920597076416,5.3645053412765265e-05,7.199370884336531e-05,1.8348655430600047e-05,11.051485061645508,11.356587409973145,0.3051023483276367
pythia_1b,129,1,0.0039882659912109375,5.7697296142578125e-05,-0.003930568695068359,0.00013424537610262632,0.00013580144150182605,1.5560653991997242e-06,6.646515846252441,7.462769031524658,0.8162531852722168
pythia_1b,130,1,0.02340555191040039,0.08478116989135742,0.06137561798095703,0.0014920299872756004,0.0009305919520556927,-0.0005614380352199078,4.269443035125732,9.629782676696777,5.360339641571045
pythia_1b,131,1,0.0012331008911132812,0.0296783447265625,0.02844524383544922,0.00028847542125731707,0.0005581118166446686,0.0002696363953873515,4.435630798339844,7.539303779602051,3.103672981262207
